chr10	65181438	65181656	E3
chr10	65467158	65467390	E3
chr10	70807830	70808203	E3
chr10	70809389	70809650	E3
chr10	70861388	70861491	E3
chr10	70861623	70861789	E3
chr10	72475593	72476336	E3
chr10	73076207	73076517	E3
chr10	73103071	73103419	E3
chr10	73111792	73112009	E3
chr10	73358000	73358200	E3
chr10	73396360	73396790	E3
chr10	73478017	73478200	E3
chr10	73479059	73479220	E3
chr10	73490200	73490400	E3
chr10	73565600	73566000	E3
chr10	73572400	73573200	E3
chr10	73574640	73575256	E3
chr10	73620093	73620600	E3
chr10	73628000	73628200	E3
chr10	73638200	73638715	E3
chr10	74055890	74056022	E3
chr10	74076792	74077001	E3
chr10	74989475	74989626	E3
chr10	75410415	75410605	E3
chr10	75603087	75603427	E3
chr10	75621822	75622185	E3
chr10	75667662	75667969	E3
chr10	75679855	75680200	E3
chr10	75686117	75686551	E3
chr10	75751600	75751800	E3
chr10	75799559	75799785	E3
chr10	76863613	76863800	E3
chr10	77135600	77136107	E3
chr10	79595980	79596411	E3
chr10	80015809	80016314	E3
chr10	80019200	80019400	E3
chr10	80122400	80122591	E3
chr10	80516277	80517085	E3
chr10	80836600	80836895	E3
chr10	80853400	80853600	E3
chr10	80911313	80911958	E3
chr10	80997692	80997882	E3
chr10	81007533	81007800	E3
chr10	81026200	81026800	E3
chr10	81028135	81028481	E3
chr10	81030495	81031110	E3
chr10	81033869	81034619	E3
chr10	81043541	81043626	E3
chr10	81045611	81046978	E3
chr10	81051893	81052186	E3
chr10	81052600	81054384	E3
chr10	81055235	81055844	E3
chr10	81056250	81056418	E3
chr10	81058297	81059120	E3
chr10	81080657	81081244	E3
chr10	81083034	81083310	E3
chr10	81105137	81105347	E3
chr10	81227800	81228148	E3
chr10	81925435	81925814	E3
chr10	81930486	81930948	E3
chr10	82227882	82228043	E3
chr10	82237702	82237769	E3
chr10	88116253	88116400	E3
chr10	88814552	88814610	E3
chr10	88814794	88814985	E3
chr10	89500127	89500307	E3
chr10	89787254	89787596	E3
chr10	90593606	90593757	E3
chr10	90791915	90792112	E3
chr10	91396876	91397165	E3
chr10	92535200	92535400	E3
chr10	94335737	94336046	E3
chr10	95106386	95106842	E3
chr10	95150486	95150816	E3
chr10	95195914	95196120	E3
chr10	95197024	95197342	E3
chr10	95202128	95202324	E3
chr10	95230937	95231130	E3
chr10	95274212	95274486	E3
chr10	97580269	97580400	E3
chr10	98200869	98201060	E3
chr10	98404944	98405569	E3
chr10	98424422	98424600	E3
chr10	98445180	98445467	E3
chr10	98450611	98450771	E3
chr10	99121260	99121489	E3
chr10	99125600	99125800	E3
chr10	99133199	99133413	E3
chr10	99136279	99136504	E3
chr10	99149884	99150335	E3
chr10	99477800	99478400	E3
chr10	100175200	100175400	E3
chr10	102086711	102087156	E3
chr10	102830851	102831400	E3
chr10	103377194	103378068	E3
chr10	104215737	104216000	E3
chr10	104230000	104230200	E3
chr10	104271724	104271952	E3
chr10	104294200	104294428	E3
chr10	104306256	104306699	E3
chr10	104416800	104417548	E3
chr10	104436000	104436200	E3
chr10	104533848	104534080	E3
chr10	104535726	104536068	E3
chr10	104562932	104563233	E3
chr10	104574011	104574312	E3
chr10	105229070	105229184	E3
chr10	105404800	105405000	E3
chr10	105650145	105650348	E3
chr10	106078882	106079222	E3
chr10	112186682	112187028	E3
chr10	112263862	112264400	E3
chr10	114149001	114149590	E3
chr10	114929989	114930200	E3
chr10	114940400	114940800	E3
chr10	120553072	120553461	E3
chr10	120890200	120890398	E3
chr10	121142875	121143386	E3
chr10	121154528	121155400	E3
chr10	121155985	121156053	E3
chr10	121156320	121156561	E3
chr10	121161085	121161791	E3
chr10	125286798	125286915	E3
chr10	125757000	125757400	E3
chr10	125773400	125773836	E3
chr10	125792800	125793273	E3
chr10	125797400	125797643	E3
chr10	125978499	125979418	E3
chr10	125979579	125980384	E3
chr10	125995389	125995988	E3
chr10	126004200	126004491	E3
chr10	126028401	126028565	E3
chr10	126309400	126309800	E3
chr10	126327006	126327592	E3
chr10	126327721	126327990	E3
chr10	126359329	126360472	E3
chr10	126369132	126369710	E3
chr10	126369781	126369882	E3
chr10	126372600	126372770	E3
chr10	126375676	126375978	E3
chr10	126396222	126396400	E3
chr10	126406600	126407000	E3
chr10	126410200	126410600	E3
chr10	126734390	126734584	E3
chr10	126790841	126791021	E3
chr10	127730207	127731049	E3
chr10	129743784	129744000	E3
chr10	129774566	129774871	E3
chr10	129862800	129863200	E3
chr10	134201000	134201200	E3
chr10	134220600	134221200	E3
chr10	134232600	134233200	E3
chr10	134384600	134384800	E3
chr10	135076232	135076545	E3
chr10	135079600	135079800	E3
chr10	135106348	135107413	E3
chr10	135107586	135108227	E3
chr11	587683	588491	E3
chr11	642600	642800	E3
chr11	1320200	1320830	E3
chr11	1320899	1321200	E3
chr11	1500000	1500600	E3
chr11	1777916	1778638	E3
chr11	1798690	1799929	E3
chr11	1860830	1861400	E3
chr11	1902000	1902600	E3
chr11	2320302	2320508	E3
chr11	2582400	2582800	E3
chr11	2954200	2954400	E3
chr11	2954600	2955000	E3
chr11	2979609	2979793	E3
chr11	3023568	3024400	E3
chr11	3744314	3744513	E3
chr11	3802726	3802997	E3
chr11	3846751	3846823	E3
chr11	3892554	3892721	E3
chr11	4070355	4070463	E3
chr11	4079276	4079708	E3
chr11	4476656	4477000	E3
chr11	4480846	4481065	E3
chr11	4503743	4503956	E3
chr11	5836932	5836971	E3
chr11	6033390	6033600	E3
chr11	6213029	6213279	E3
chr11	6222200	6222400	E3
chr11	6233342	6233705	E3
chr11	6234939	6234992	E3
chr11	6240717	6240792	E3
chr11	7517237	7517847	E3
chr11	8353259	8353800	E3
chr11	8385558	8385854	E3
chr11	8739800	8740000	E3
chr11	9060215	9060369	E3
chr11	9181890	9182033	E3
chr11	9295045	9295579	E3
chr11	9661632	9661855	E3
chr11	10476443	10476799	E3
chr11	10524806	10525026	E3
chr11	10921200	10921660	E3
chr11	10921884	10922219	E3
chr11	12245395	12245593	E3
chr11	12245927	12246521	E3
chr11	13325379	13325458	E3
chr11	18405400	18405600	E3
chr11	18637633	18637800	E3
chr11	21657115	21657183	E3
chr11	30508703	30509177	E3
chr11	33217027	33217290	E3
chr11	33941221	33941497	E3
chr11	34170076	34170565	E3
chr11	34230200	34230552	E3
chr11	34393010	34393365	E3
chr11	35104957	35105531	E3
chr11	35109324	35109692	E3
chr11	35128305	35128379	E3
chr11	35129469	35129652	E3
chr11	35212725	35212881	E3
chr11	35366825	35367206	E3
chr11	36433000	36433200	E3
chr11	44613234	44613268	E3
chr11	44613564	44614373	E3
chr11	45879430	45880125	E3
chr11	46257954	46258102	E3
chr11	46361400	46361747	E3
chr11	46373640	46374114	E3
chr11	46691511	46691665	E3
chr11	46699659	46700600	E3
chr11	47381000	47381200	E3
chr11	47382682	47383130	E3
chr11	47412418	47413000	E3
chr11	47633215	47633254	E3
chr11	48085096	48085348	E3
chr11	48101199	48101416	E3
chr11	48102699	48103122	E3
chr11	57173996	57174453	E3
chr11	57252963	57253568	E3
chr11	57568215	57568400	E3
chr11	58780414	58780710	E3
chr11	58990066	58990400	E3
chr11	60134518	60134812	E3
chr11	60249978	60250166	E3
chr11	60625254	60626200	E3
chr11	60626400	60626600	E3
chr11	60666812	60667000	E3
chr11	60721243	60721610	E3
chr11	60721905	60722347	E3
chr11	60796456	60796662	E3
chr11	60828639	60829330	E3
chr11	60859733	60860150	E3
chr11	60930106	60930281	E3
chr11	60975200	60975400	E3
chr11	60976000	60976983	E3
chr11	60994200	60996000	E3
chr11	61115082	61115974	E3
chr11	61124696	61124937	E3
chr11	61146154	61146534	E3
chr11	61185200	61185441	E3
chr11	61509846	61510369	E3
chr11	61800866	61801441	E3
chr11	62319105	62319641	E3
chr11	62328034	62328433	E3
chr11	62375184	62375732	E3
chr11	62469809	62470110	E3
chr11	64006297	64006794	E3
chr11	64083400	64084200	E3
chr11	64122600	64123146	E3
chr11	64129000	64129400	E3
chr11	64633000	64633400	E3
chr11	64976289	64976794	E3
chr11	65353000	65353585	E3
chr11	65362600	65364200	E3
chr11	65377240	65377343	E3
chr11	65682600	65682800	E3
chr11	65754000	65754200	E3
chr11	65782800	65783000	E3
chr11	65835701	65836000	E3
chr11	66104400	66104800	E3
chr11	66686356	66686435	E3
chr11	66738243	66738905	E3
chr11	67782400	67782600	E3
chr11	67808800	67809110	E3
chr11	68034034	68034185	E3
chr11	68239400	68239792	E3
chr11	68314112	68314333	E3
chr11	68320153	68320331	E3
chr11	68504250	68504400	E3
chr11	68823600	68823800	E3
chr11	70163854	70164000	E3
chr11	71702691	71702800	E3
chr11	71707917	71708515	E3
chr11	71709800	71710000	E3
chr11	71802297	71802806	E3
chr11	71853637	71853767	E3
chr11	71882837	71883200	E3
chr11	71892424	71892531	E3
chr11	72125233	72125536	E3
chr11	72136392	72136795	E3
chr11	72424208	72424360	E3
chr11	72454800	72455200	E3
chr11	72545981	72546357	E3
chr11	72935052	72935705	E3
chr11	72947600	72948000	E3
chr11	72983041	72983571	E3
chr11	72994671	72995064	E3
chr11	73103200	73104600	E3
chr11	73173000	73173200	E3
chr11	73427235	73427506	E3
chr11	73706304	73706536	E3
chr11	73726045	73726237	E3
chr11	74184832	74185195	E3
chr11	74292140	74292588	E3
chr11	74885407	74886000	E3
chr11	74892800	74893000	E3
chr11	74972494	74973119	E3
chr11	74978021	74978305	E3
chr11	75091672	75092266	E3
chr11	75482600	75483000	E3
chr11	75512681	75513256	E3
chr11	75962600	75963000	E3
chr11	76050308	76050713	E3
chr11	76299800	76300000	E3
chr11	78001400	78001600	E3
chr11	78025014	78025284	E3
chr11	78539823	78540159	E3
chr11	85659073	85659291	E3
chr11	93262819	93263119	E3
chr11	94383932	94384312	E3
chr11	95890246	95890567	E3
chr11	95901879	95902182	E3
chr11	95945651	95945901	E3
chr11	95964000	95964222	E3
chr11	103944800	103944965	E3
chr11	105090961	105091176	E3
chr11	108070644	108071111	E3
chr11	109897903	109898229	E3
chr11	110245833	110245893	E3
chr11	110361633	110361980	E3
chr11	110367970	110368304	E3
chr11	110648600	110648728	E3
chr11	110668061	110668599	E3
chr11	110669281	110669556	E3
chr11	111048070	111048386	E3
chr11	111716385	111716496	E3
chr11	112050400	112050600	E3
chr11	112848671	112848834	E3
chr11	115580200	115580400	E3
chr11	116765834	116766067	E3
chr11	117675761	117676165	E3
chr11	117686200	117686596	E3
chr11	117687521	117687887	E3
chr11	117688397	117689258	E3
chr11	117694000	117694400	E3
chr11	117699000	117700200	E3
chr11	117770795	117771175	E3
chr11	117830275	117830379	E3
chr11	117959098	117959787	E3
chr11	118574400	118574600	E3
chr11	118740659	118741200	E3
chr11	118785869	118785991	E3
chr11	118867603	118867800	E3
chr11	119052000	119052600	E3
chr11	119053000	119053195	E3
chr11	119062940	119063433	E3
chr11	119584000	119584200	E3
chr11	120962337	120962488	E3
chr11	121445886	121446388	E3
chr11	122129414	122129519	E3
chr11	122585150	122585584	E3
chr11	122604135	122604341	E3
chr11	122616744	122617228	E3
chr11	122619648	122620000	E3
chr11	122626200	122626431	E3
chr11	122627115	122627600	E3
chr11	123292397	123292511	E3
chr11	124940600	124941000	E3
chr11	124945200	124945527	E3
chr11	124945676	124946119	E3
chr11	124961219	124961400	E3
chr11	125384600	125384788	E3
chr11	126215676	126216513	E3
chr11	126261400	126261600	E3
chr11	126338400	126338600	E3
chr11	127909614	127909901	E3
chr11	128353400	128353709	E3
chr11	128435753	128436200	E3
chr11	128627106	128627554	E3
chr11	129695274	129695819	E3
chr11	129800315	129800396	E3
chr11	129919136	129919400	E3
chr11	129921000	129921377	E3
chr11	129988934	129989033	E3
chr11	129994000	129994400	E3
chr11	130050080	130050194	E3
chr12	760250	760380	E3
chr12	794623	794909	E3
chr12	1918890	1919600	E3
chr12	2038600	2038800	E3
chr12	2405165	2405479	E3
chr12	2656427	2656886	E3
chr12	4245003	4245400	E3
chr12	6247925	6248442	E3
chr12	6339123	6339416	E3
chr12	6454451	6454800	E3
chr12	6461926	6462196	E3
chr12	6503467	6503800	E3
chr12	6569222	6569423	E3
chr12	6647069	6647369	E3
chr12	6649421	6650000	E3
chr12	6723200	6723400	E3
chr12	7065800	7066000	E3
chr12	7665255	7665523	E3
chr12	8000600	8000800	E3
chr12	8130022	8130560	E3
chr12	8205267	8205684	E3
chr12	8419420	8419610	E3
chr12	8422185	8422357	E3
chr12	8771822	8772126	E3
chr12	10335308	10335610	E3
chr12	10339000	10339200	E3
chr12	11748111	11748280	E3
chr12	11899140	11899397	E3
chr12	11905816	11906160	E3
chr12	11923154	11923361	E3
chr12	11950414	11950663	E3
chr12	12017035	12017228	E3
chr12	12161963	12162588	E3
chr12	12970809	12970844	E3
chr12	13252000	13252197	E3
chr12	14480665	14480966	E3
chr12	15101782	15102000	E3
chr12	19914584	19914651	E3
chr12	22702516	22702800	E3
chr12	25084637	25084920	E3
chr12	25132230	25132574	E3
chr12	27106545	27106718	E3
chr12	29317785	29317929	E3
chr12	29395992	29396176	E3
chr12	31902089	31902494	E3
chr12	31936881	31937262	E3
chr12	32006516	32006769	E3
chr12	32650947	32651035	E3
chr12	33740758	33741178	E3
chr12	45829849	45830026	E3
chr12	45950825	45951133	E3
chr12	48261413	48261678	E3
chr12	48262620	48262791	E3
chr12	49332627	49332773	E3
chr12	49334030	49334369	E3
chr12	49414449	49414522	E3
chr12	49414000	49414200	E3
chr12	50190400	50191000	E3
chr12	50214886	50215183	E3
chr12	51139709	51139931	E3
chr12	51636000	51636200	E3
chr12	52540800	52541200	E3
chr12	52580400	52580600	E3
chr12	52588797	52589280	E3
chr12	52591800	52592000	E3
chr12	52638600	52638800	E3
chr12	53973400	53973612	E3
chr12	54766064	54766216	E3
chr12	56044474	56044946	E3
chr12	56537763	56537940	E3
chr12	57495800	57496419	E3
chr12	57531942	57532179	E3
chr12	57532516	57533153	E3
chr12	57556107	57556956	E3
chr12	57864066	57864416	E3
chr12	57864721	57865068	E3
chr12	63125019	63125106	E3
chr12	63126793	63127106	E3
chr12	63181551	63181709	E3
chr12	65073349	65073539	E3
chr12	66543880	66544140	E3
chr12	66611274	66611383	E3
chr12	66627792	66628200	E3
chr12	66715440	66715522	E3
chr12	69181200	69181400	E3
chr12	69345559	69345849	E3
chr12	69402404	69402648	E3
chr12	76368211	76368363	E3
chr12	76371737	76372046	E3
chr12	76414596	76414808	E3
chr12	76549789	76550012	E3
chr12	76844668	76844743	E3
chr12	89554406	89554739	E3
chr12	89556509	89556846	E3
chr12	90162945	90163368	E3
chr12	92265602	92265816	E3
chr12	92898513	92898700	E3
chr12	93364817	93365016	E3
chr12	93521488	93521847	E3
chr12	94166751	94167064	E3
chr12	94241286	94241374	E3
chr12	94242600	94242800	E3
chr12	94551904	94552200	E3
chr12	94565942	94566025	E3
chr12	94633942	94634200	E3
chr12	94660217	94660434	E3
chr12	95070000	95070200	E3
chr12	95526742	95526850	E3
chr12	96392522	96392695	E3
chr12	96431233	96431593	E3
chr12	96439376	96439575	E3
chr12	96570725	96571323	E3
chr12	96609000	96609200	E3
chr12	96631592	96631800	E3
chr12	96635643	96636038	E3
chr12	99092747	99092833	E3
chr12	102141535	102141847	E3
chr12	105089474	105089778	E3
chr12	105121920	105122200	E3
chr12	105145471	105145660	E3
chr12	105368495	105368791	E3
chr12	106628327	106628675	E3
chr12	106663032	106663129	E3
chr12	107722468	107722954	E3
chr12	107723437	107723910	E3
chr12	108765943	108766099	E3
chr12	109010826	109010870	E3
chr12	109016160	109016623	E3
chr12	109118200	109118416	E3
chr12	109128175	109128458	E3
chr12	109214600	109214677	E3
chr12	109278204	109278790	E3
chr12	109301800	109302168	E3
chr12	109608221	109608374	E3
chr12	110201000	110201200	E3
chr12	110302140	110302467	E3
chr12	110384400	110384643	E3
chr12	110385489	110385670	E3
chr12	110445787	110445970	E3
chr12	110783147	110783523	E3
chr12	110786960	110787200	E3
chr12	111028612	111029006	E3
chr12	111494450	111494800	E3
chr12	111564200	111564546	E3
chr12	111608176	111608800	E3
chr12	111611800	111612000	E3
chr12	111862720	111862879	E3
chr12	111862961	111863231	E3
chr12	111881350	111881635	E3
chr12	112218013	112218419	E3
chr12	112326306	112326448	E3
chr12	112534059	112534142	E3
chr12	113044873	113045043	E3
chr12	113853800	113854324	E3
chr12	114299000	114299199	E3
chr12	116797000	116797400	E3
chr12	116798634	116799111	E3
chr12	116838510	116838818	E3
chr12	116879083	116879510	E3
chr12	116989744	116990076	E3
chr12	117030666	117030777	E3
chr12	117032026	117032673	E3
chr12	117039439	117039667	E3
chr12	121158426	121158682	E3
chr12	121471597	121472053	E3
chr12	121579170	121579400	E3
chr12	121582220	121582400	E3
chr12	121623400	121623577	E3
chr12	121628208	121628646	E3
chr12	121652854	121653104	E3
chr12	121679200	121679600	E3
chr12	121714566	121715192	E3
chr12	121863028	121863470	E3
chr12	121898775	121899290	E3
chr12	121998800	121999000	E3
chr12	122220000	122220200	E3
chr12	122224274	122224523	E3
chr12	122311958	122312179	E3
chr12	122501200	122501400	E3
chr12	123185000	123185197	E3
chr12	123228653	123229026	E3
chr12	123548257	123548310	E3
chr12	124425600	124426200	E3
chr12	124735227	124735600	E3
chr12	124876000	124876200	E3
chr12	124938000	124938200	E3
chr12	124939417	124939610	E3
chr12	124983000	124983800	E3
chr12	124990400	124990600	E3
chr12	125003800	125004600	E3
chr12	125023800	125024527	E3
chr12	125026800	125027200	E3
chr12	125030200	125030400	E3
chr12	125033293	125033699	E3
chr12	125076800	125077600	E3
chr12	125106954	125107529	E3
chr12	125136184	125136950	E3
chr12	125160418	125160600	E3
chr12	125165862	125166438	E3
chr12	125205790	125206165	E3
chr12	125211436	125211555	E3
chr12	125211715	125212334	E3
chr12	125230600	125230800	E3
chr12	125231891	125232469	E3
chr12	125251474	125251937	E3
chr12	129276217	129276868	E3
chr12	129278400	129278600	E3
chr12	129295400	129295600	E3
chr12	129302800	129302857	E3
chr12	129328600	129329069	E3
chr12	129405071	129405402	E3
chr12	132083800	132084200	E3
chr12	132304000	132304200	E3
chr12	133022000	133022200	E3
chr12	133054200	133054400	E3
chr12	133349206	133349519	E3
chr13	20912182	20912324	E3
chr13	20913800	20913942	E3
chr13	24817559	24817717	E3
chr13	24826302	24826574	E3
chr13	24828400	24829000	E3
chr13	24848600	24848800	E3
chr13	24850480	24850762	E3
chr13	24853600	24854200	E3
chr13	24863203	24863400	E3
chr13	25192739	25192863	E3
chr13	29042400	29042578	E3
chr13	30071178	30071393	E3
chr13	32525308	32525801	E3
chr13	32561800	32561883	E3
chr13	41051819	41052000	E3
chr13	41052200	41052400	E3
chr13	41213314	41213562	E3
chr13	42094164	42094494	E3
chr13	42163076	42163355	E3
chr13	43619652	43619879	E3
chr13	44811510	44811884	E3
chr13	46927025	46927237	E3
chr13	46928930	46929270	E3
chr13	48730799	48730879	E3
chr13	49074795	49075355	E3
chr13	49357270	49357800	E3
chr13	50104662	50104883	E3
chr13	50908400	50908600	E3
chr13	51200251	51200655	E3
chr13	51209669	51210090	E3
chr13	51553400	51553600	E3
chr13	52198978	52199059	E3
chr13	52368142	52368222	E3
chr13	52393420	52393497	E3
chr13	77372216	77372508	E3
chr13	77511599	77511878	E3
chr13	78034414	78034563	E3
chr13	78596400	78596611	E3
chr13	80455051	80455282	E3
chr13	99127800	99128199	E3
chr13	99128421	99129263	E3
chr13	99136901	99137636	E3
chr13	99148237	99148427	E3
chr13	99218510	99218711	E3
chr13	99234408	99234588	E3
chr13	99302997	99303307	E3
chr13	99930028	99930101	E3
chr13	99932481	99932695	E3
chr13	99934200	99934553	E3
chr13	99964704	99965177	E3
chr13	100006833	100007089	E3
chr13	100074055	100074800	E3
chr13	100085000	100085400	E3
chr13	101075605	101075800	E3
chr13	103257376	103257740	E3
chr13	110052690	110052794	E3
chr13	110298347	110298417	E3
chr13	110806800	110807310	E3
chr13	111208400	111208600	E3
chr13	111329400	111330400	E3
chr13	113830146	113830471	E3
chr13	113830583	113830974	E3
chr13	113840732	113840972	E3
chr13	113841541	113841974	E3
chr13	114207200	114207800	E3
chr13	114801000	114802000	E3
chr13	114821800	114822200	E3
chr13	114828000	114828200	E3
chr13	114880270	114881200	E3
chr14	20884009	20884173	E3
chr14	20963431	20963792	E3
chr14	21194387	21194549	E3
chr14	21316767	21317098	E3
chr14	21551853	21552234	E3
chr14	21553392	21554010	E3
chr14	21555326	21556392	E3
chr14	23259526	23259834	E3
chr14	23538031	23538458	E3
chr14	23547925	23548285	E3
chr14	23642378	23642445	E3
chr14	23649480	23649688	E3
chr14	24038000	24038344	E3
chr14	24569101	24569246	E3
chr14	24569349	24569650	E3
chr14	24798920	24799352	E3
chr14	24905977	24906250	E3
chr14	25164590	25164778	E3
chr14	31537549	31537757	E3
chr14	31560024	31560260	E3
chr14	35312278	35312521	E3
chr14	35868298	35868533	E3
chr14	50465815	50466276	E3
chr14	50467619	50467690	E3
chr14	50505200	50505925	E3
chr14	50511707	50512241	E3
chr14	50514063	50514462	E3
chr14	50523155	50523491	E3
chr14	50529400	50529600	E3
chr14	50531610	50532097	E3
chr14	50549785	50550140	E3
chr14	51421633	51421822	E3
chr14	52340004	52340256	E3
chr14	52791914	52792200	E3
chr14	53170000	53170200	E3
chr14	53628651	53628757	E3
chr14	55565021	55565358	E3
chr14	55568998	55569228	E3
chr14	55574487	55575364	E3
chr14	56845408	56845517	E3
chr14	60628339	60628668	E3
chr14	61569000	61569199	E3
chr14	62019639	62020096	E3
chr14	62020615	62020866	E3
chr14	62031276	62031637	E3
chr14	62204800	62204938	E3
chr14	65099989	65100301	E3
chr14	65174425	65174728	E3
chr14	65673188	65673400	E3
chr14	68147711	68148032	E3
chr14	68233059	68233431	E3
chr14	69042814	69043039	E3
chr14	69044600	69044883	E3
chr14	69060775	69060844	E3
chr14	69160016	69160200	E3
chr14	69181600	69181800	E3
chr14	69200000	69200200	E3
chr14	69200928	69201436	E3
chr14	69208800	69209000	E3
chr14	69252782	69252857	E3
chr14	69366472	69366900	E3
chr14	69385428	69385658	E3
chr14	69399073	69399232	E3
chr14	69399391	69399804	E3
chr14	69404362	69404431	E3
chr14	69507147	69507383	E3
chr14	69895427	69895531	E3
chr14	70010292	70010877	E3
chr14	70151327	70151459	E3
chr14	71158879	71159319	E3
chr14	71839234	71839440	E3
chr14	73647153	73647276	E3
chr14	74190600	74191223	E3
chr14	74192551	74192716	E3
chr14	74195027	74195888	E3
chr14	74213210	74213461	E3
chr14	74237394	74237798	E3
chr14	75151164	75151538	E3
chr14	75308324	75308496	E3
chr14	75359558	75359659	E3
chr14	75406608	75407319	E3
chr14	75491924	75492065	E3
chr14	75611800	75612000	E3
chr14	75663091	75663600	E3
chr14	75672342	75672596	E3
chr14	75741600	75741800	E3
chr14	75765800	75766118	E3
chr14	75780157	75780224	E3
chr14	75808400	75808658	E3
chr14	75873569	75874000	E3
chr14	76080652	76080761	E3
chr14	76657800	76658000	E3
chr14	77234600	77235200	E3
chr14	77299027	77299338	E3
chr14	77312727	77313069	E3
chr14	77371062	77371653	E3
chr14	77375145	77375617	E3
chr14	77385200	77385744	E3
chr14	77443902	77444783	E3
chr14	86066298	86066600	E3
chr14	86074075	86074171	E3
chr14	89771441	89771745	E3
chr14	89825982	89826519	E3
chr14	89864251	89864394	E3
chr14	89911904	89912193	E3
chr14	89946155	89946538	E3
chr14	89965402	89965563	E3
chr14	90056000	90056200	E3
chr14	90767063	90767366	E3
chr14	91113901	91114106	E3
chr14	91199178	91199315	E3
chr14	91699049	91699400	E3
chr14	91777373	91778075	E3
chr14	91797600	91798000	E3
chr14	91827412	91827800	E3
chr14	91830400	91830600	E3
chr14	91839200	91839400	E3
chr14	92627070	92627231	E3
chr14	92715021	92715366	E3
chr14	92724824	92725181	E3
chr14	92848964	92849400	E3
chr14	92859037	92859380	E3
chr14	92873889	92873975	E3
chr14	92881046	92881344	E3
chr14	92916677	92917156	E3
chr14	92932539	92932695	E3
chr14	92956610	92956909	E3
chr14	92962973	92963139	E3
chr14	92970165	92970583	E3
chr14	92990901	92991175	E3
chr14	92991800	92992000	E3
chr14	92997505	92998203	E3
chr14	93029827	93030095	E3
chr14	93052350	93052587	E3
chr14	93066293	93067080	E3
chr14	93098423	93098647	E3
chr14	93131613	93131911	E3
chr14	93135924	93135998	E3
chr14	93136529	93136867	E3
chr14	93143400	93143862	E3
chr14	93147200	93147825	E3
chr14	93190740	93191214	E3
chr14	93192485	93192968	E3
chr14	93230400	93230775	E3
chr14	93312761	93313200	E3
chr14	93474872	93475024	E3
chr14	93475390	93475453	E3
chr14	93475719	93476369	E3
chr14	93479303	93479563	E3
chr14	93479640	93480411	E3
chr14	93489565	93489674	E3
chr14	93506101	93506316	E3
chr14	93506653	93507283	E3
chr14	93552895	93553253	E3
